id,question,cot,answer,unit
CH197,"In a series RLC circuit, at an angular frequency ω0, the inductor has an inductive reactance of 100 Ω, and the capacitor has a capacitive reactance of 25 Ω. By what factor must the angular frequency be changed relative to ω0 to achieve resonance?","Step 1: Identify the given inductive reactance at angular frequency ω₀, X_L₀ = 100 Ω.
Step 2: Identify the given capacitive reactance at angular frequency ω₀, X_C₀ = 25 Ω.
Step 3: Recall the formulas for reactance: X_L = ωL and X_C = 1/(ωC).
Step 4: Express the given reactances in terms of ω₀, L, and C: ω₀L = 100 Ω and 1/(ω₀C) = 25 Ω. Then, angular frequency must be multiplied by 0.5.",0.5,-
CH198,"For a series RLC circuit with fixed components, when the angular frequency is ω0, XL = 40 Ω and XC = 40 Ω. By what factor must ω0 be multiplied to achieve resonance?","Step 1: The given inductive reactance at angular frequency ω0 is XL = 40 Ω.
Step 2: The given capacitive reactance at angular frequency ω0 is XC = 40 Ω.
Step 3: For a series RLC circuit to be at resonance, the inductive reactance must equal the capacitive reactance (XL = XC).
Step 4: At the given angular frequency ω0, XL = 40 Ω and XC = 40 Ω, which satisfies the condition XL = XC. Then, angular frequency must be multiplied by 1.",1.0,-
CH199,"A series RLC circuit has unchanging component values. At ω0, the inductive reactance of the inductor is 12 Ω, and the capacitive reactance of the capacitor is 108 Ω. By what factor must ω be changed relative to ω0 for the circuit to resonate?","Step 1: In a series RLC circuit, the inductive reactance (XL) and capacitive reactance (XC) are given at angular frequency ω0.
Step 2: At ω0, XL = 12 Ω and XC = 108 Ω. The goal is to find the factor by which ω must change to reach resonance (ω_res).
Step 3: The formulas for reactances are XL = ωL and XC = 1/(ωC).
Step 4: At resonance, the inductive reactance equals the capacitive reactance, so XL_res = XC_res. Then, angular frequency must be multiplied by 3.",3.0,-
CH200,"Consider a series RLC circuit. At an initial angular frequency ω₀, the inductive reactance X_L is 16 Ω, and the capacitive reactance X_C is 32 Ω. What is the value of k for the circuit to be in resonance when the angular frequency is set to k×ω₀?","Step 1: Identify the given initial conditions for the series RLC circuit at angular frequency ω₀.
Step 2: At ω₀, the inductive reactance X_L = ω₀L = 16 Ω.
Step 3: At ω₀, the capacitive reactance X_C = 1/(ω₀C) = 32 Ω.
Step 4: The condition for resonance is when the inductive reactance equals the capacitive reactance, X_L' = X_C', at the new angular frequency ω' = k×ω₀. Then, angular frequency must be multiplied by 1.414.",1.414,-
CH201,"Given an RLC series circuit with fixed components. When the angular frequency is ω0, the inductive reactance X_L = 22 Ω and the capacitive reactance X_C = 198 Ω. To what multiple of ω0 must the angular frequency be adjusted for the circuit to resonate?","Step 1: At the initial angular frequency ω0, the inductive reactance X_L is 22 Ω and the capacitive reactance X_C is 198 Ω.
Step 2: The formulas for inductive and capacitive reactance are X_L = ωL and X_C = 1/(ωC).
Step 3: Using these formulas at ω0, we have ω0×L = 22 Ω and 1/(ω0×C) = 198 Ω.
Step 4: From these equations, L = 22/ω0 and C = 1/(198*ω0). Then, angular frequency must be multiplied by 3.",3.0,-
CH202,"In a series RLC circuit, at ω0, the inductor has an inductive reactance of 28 Ω and the capacitor has a capacitive reactance of 112 Ω. What multiple of ω0 should the angular frequency be changed to in order to achieve resonance?","Step 1: Recall the formulas for inductive reactance (XL) and capacitive reactance (XC) at a given angular frequency (ω).
Step 2: Use the given values at ω0 to express inductance (L) and capacitance (C). XL_0 = ω0 × L, so L = XL_0 / ω0 = 28 / ω0.
Step 3: XC_0 = 1 / (ω0 × C), so C = 1 / (ω0 × XC_0) = 1 / (112 × ω0).
Step 4: For resonance, the inductive reactance must equal the capacitive reactance (XL = XC). This occurs at the resonance angular frequency (ω_res), where ω_res² = 1 / (L × C). Then, angular frequency must be multiplied by 2.",2.0,-
CH203,"For a series RLC circuit with constant components, when the angular frequency is ω0, X_L = 36 Ω and X_C = 144 Ω. By what factor must the angular frequency be multiplied (relative to ω0) for resonance to occur?","Step 1: Identify the given inductive and capacitive reactances at the initial angular frequency ω0.
Step 2: Express the inductance L and capacitance C in terms of ω0 and the given reactances.
Step 3: State the condition for resonance in a series RLC circuit.
Step 4: Substitute the expressions for L and C into the resonance condition to find ω_res in terms of ω0. Then, angular frequency must be multiplied by 2.",2.0,-
CH204,"An RLC series circuit has constant component values. At ω0, the inductive reactance of the inductor is 42 Ω, and the capacitive reactance of the capacitor is 84 Ω. By what factor must ω be changed relative to ω0 for the circuit to be in resonance?","Step 1: Identify the given inductive and capacitive reactances at angular frequency ω0.
Step 2: At ω0, the inductive reactance X_L0 is 42 Ω, and the capacitive reactance X_C0 is 84 Ω.
Step 3: Recall that X_L = ωL and X_C = 1/(ωC).
Step 4: From the given information, ω0 × L = 42 Ω and 1/(ω0 × C) = 84 Ω. Then, angular frequency must be multiplied by 1.414.",1.414,-
CH205,"Consider an RLC series circuit. At the initial angular frequency ω0, X_L = 48 Ω and X_C = 192 Ω. The new angular frequency must be set to k×ω0. What is the value of k for the circuit to resonate?","Step 1: The initial inductive reactance is X_L = ω₀L = 48 Ω.
Step 2: The initial capacitive reactance is X_C = 1/(ω₀C) = 192 Ω.
Step 3: For the circuit to resonate, the inductive reactance must equal the capacitive reactance (X_L_res = X_C_res) at the new angular frequency ω_res.
Step 4: So, at resonance, ω_res L = 1/(ω_res C), which implies ω_res² = 1/(LC). Then, angular frequency must be multiplied by 2.",2.0,-
CH206,"Consider an RLC series circuit with fixed components. When the angular frequency is ω0, the inductive reactance X_L = 63 Ω and the capacitive reactance X_C = 252 Ω. By what factor must the angular frequency be adjusted relative to ω0 for the circuit to resonate?","Step 1: Identify the given inductive and capacitive reactances at the initial angular frequency ω0.
Step 2: Recall the formulas for inductive and capacitive reactance.
Step 3: Express X_L and X_C in terms of ω0, L, and C.
Step 4: Recall the condition for resonance in an RLC series circuit. Then, angular frequency must be multiplied by 2.",2.0,-
CH207,"In a series RLC circuit, at ω0, the inductor has an inductive reactance of 70 Ω and the capacitor has a capacitive reactance of 490 Ω. What multiple of ω0 must the angular frequency be to achieve resonance?","Step 1: Identify the given inductive and capacitive reactances at angular frequency ω0.
Step 2: At ω0, the inductive reactance XL0 = ω0L = 70 Ω and the capacitive reactance XC0 = 1/(ω0C) = 490 Ω.
Step 3: Express L and C in terms of ω0 using the given reactances: L = 70/ω0 and C = 1/(490ω0).
Step 4: For resonance to occur, the inductive reactance must equal the capacitive reactance (XL = XC) at the resonance angular frequency ωr. Then, angular frequency must be multiplied by 2.646.",2.646,-
CH208,"For an RLC series circuit with constant components, at an angular frequency ω0, X_L = 75 Ω and X_C = 300 Ω. By what factor must the angular frequency be multiplied (relative to ω0) for resonance to occur?","Step 1: The inductive reactance at angular frequency ω0 is given as X_L0 = 75 Ω.
Step 2: The capacitive reactance at angular frequency ω0 is given as X_C0 = 300 Ω.
Step 3: Inductive reactance is defined as X_L = ωL and capacitive reactance as X_C = 1/(ωC).
Step 4: For resonance in a series RLC circuit, the inductive reactance must equal the capacitive reactance (X_L = X_C). Then, angular frequency must be multiplied by 2.",2.0,-
CH209,"A series RLC circuit has constant component values. At angular frequency ω0, the inductive reactance of the inductor is 85 Ω, and the capacitive reactance of the capacitor is 425 Ω. By what factor must ω be changed from ω0 for the circuit to be in resonance?","Step 1: At angular frequency ω₀, the inductive reactance X_L0 = 85 Ω and the capacitive reactance X_C0 = 425 Ω.
Step 2: The condition for resonance in a series RLC circuit is when the inductive reactance equals the capacitive reactance, i.e., X_L = X_C.
Step 3: We know X_L = ω L and X_C = 1 / (ω C). At resonance, let the angular frequency be ω_res. So:
ω_res L = 1 / (ω_res C)
Step 4: We are looking for a factor k such that ω_res = k ω₀. Substitute this into the resonance condition: (k ω₀) L = 1 / (k ω₀ C). Then, angular frequency must be multiplied by 2.236.",2.236,-
CH210,"Consider a series RLC circuit. At an initial angular frequency ω0, X_L = 95 Ω and X_C = 380 Ω. The new angular frequency must be set to k×ω0. What is the value of k for the circuit to resonate?","Step 1: At the initial angular frequency ω0, the inductive reactance X_L is given by X_L = ω0 × L = 95 Ω, and the capacitive reactance X_C is given by X_C = 1 / (ω0 × C) = 380 Ω.
Step 2: From these initial conditions, we can express L and C as L = 95 / ω0 and C = 1 / (380 × ω0).
Step 3: For a series RLC circuit to resonate, the inductive reactance must equal the capacitive reactance (X_L = X_C) at the resonant frequency.
Step 4: Let the new angular frequency be ω_new = k×ω0. At resonance, (k×ω0) × L = 1 / ((k×ω0) × C). Then, angular frequency must be multiplied by 2.",2.0,-
CH211,"Consider a series RLC circuit with fixed components. At an angular frequency ω0, the inductive reactance X_L = 15 Ω and the capacitive reactance X_C = 60 Ω. To what multiple of ω0 must the angular frequency be adjusted for the circuit to resonate?","Step 1: The initial inductive reactance X_L at angular frequency ω0 is 15 Ω, and the initial capacitive reactance X_C at ω0 is 60 Ω.
Step 2: The inductive reactance is given by X_L = ωL, and the capacitive reactance is given by X_C = 1/(ωC).
Step 3: From the given values at ω0, we have 15 Ω = ω0L and 60 Ω = 1/(ω0C).
Step 4: The condition for resonance in a series RLC circuit is when the inductive reactance equals the capacitive reactance, X_L = X_C. Let the resonant angular frequency be ω_res. Then, angular frequency must be multiplied by 2.",2.0,-
CH212,"In an RLC series circuit, at an angular frequency of ω0, the inductor has an inductive reactance of 66 Ω and the capacitor has a capacitive reactance of 33 Ω. To what multiple of ω0 must the angular frequency be changed to achieve resonance?","Step 1: The inductive reactance at angular frequency ω0 is XL(ω0) = 66 Ω.
Step 2: The capacitive reactance at angular frequency ω0 is XC(ω0) = 33 Ω.
Step 3: Inductive reactance (XL) is directly proportional to the angular frequency (ω), so XL = ωL.
Step 4: Capacitive reactance (XC) is inversely proportional to the angular frequency (ω), so XC = 1/(ωC). Then, angular frequency must be multiplied by 0.707",707,-
CH213,"For an RLC series circuit with constant components, when the angular frequency is ω0, X_L = 54 Ω and X_C = 216 Ω. By what factor must the angular frequency be multiplied (from ω0) for resonance to occur?","Step 1: The given inductive reactance at angular frequency ω0 is X_L = 54 Ω.
Step 2: The given capacitive reactance at angular frequency ω0 is X_C = 216 Ω.
Step 3: For an RLC series circuit, resonance occurs when the inductive reactance equals the capacitive reactance (X_L_res = X_C_res).
Step 4: Inductive reactance is directly proportional to angular frequency (X_L = ωL), so X_L_res = (ω_res/ω0) × X_L. Then, angular frequency must be multiplied by 2.",2.0,-
CH214,"An RLC series circuit has fixed component values. At ω0, the inductive reactance of the inductor is 32 Ω, and the capacitive reactance of the capacitor is 128 Ω. By what factor must ω be changed relative to ω0 for the circuit to be in resonance?","Step 1: Identify the given inductive and capacitive reactances at angular frequency ω0.
Step 2: Recall that inductive reactance is XL = ωL and capacitive reactance is XC = 1/(ωC).
Step 3: State the condition for resonance: the inductive reactance must equal the capacitive reactance (XL_res = XC_res) at the resonance angular frequency ω_res.
Step 4: From the given information, we have XL0 = ω0L = 32 Ω and XC0 = 1/(ω0C) = 128 Ω. Then, angular frequency must be multiplied by 2.",2.0,-
CH215,"Consider a series RLC circuit. At the initial angular frequency ω₀, X_L = 20 Ω and X_C = 180 Ω. The new angular frequency is set to k×ω₀. What is the value of k for the circuit to resonate?","Step 1: At the initial angular frequency ω₀, the inductive reactance is X_L = ω₀L = 20 Ω.
Step 2: At the initial angular frequency ω₀, the capacitive reactance is X_C = 1/(ω₀C) = 180 Ω.
Step 3: For the circuit to resonate at the new angular frequency ω = k×ω₀, the new inductive reactance must equal the new capacitive reactance: (k×ω₀)L = 1/((k×ω₀)C).
Step 4: From the resonance condition, we can write k²(ω₀²LC) = 1. At ω₀: X_L = ω₀ L, X_C = 1 / (ω₀ C)
Therefore: ω₀² L C = X_L / X_C
Substitute into the equation: k = √(X_C / X_L) = √(180 / 20) = √9 = 3",3.0,-
CH216,Circuit AB consists of segment AM (R1 = 20 Ω in series with capacitor C) and segment MB (R2 = 50 Ω in series with inductor L). Given that LCω² = 1 and uAM is 90° out of phase with uMB. An RMS voltage U = 120 V is applied across AB. What is the total power consumed by circuit AB?,"Step 1: Identify the given resistances for segment AM (R1) and segment MB (R2). R1 = 20 Ω, R2 = 50 Ω.
Step 2: Note the given relationship for reactances: LCω² = 1. This implies ωL = 1/(ωC), meaning the inductive reactance (X_L) equals the capacitive reactance (X_C). Let X_L = X_C = X.
Step 3: Define the impedance for segment AM (Z_AM) as R1 - jX and for segment MB (Z_MB) as R2 + jX.
Step 4: Use the condition that uAM is 90° out of phase with uMB. For the voltages U_AM = I × Z_AM and U_MB = I × Z_MB to be 90° out of phase, their impedance phase angles must differ by 90°. Total power of the circuit: P = I²(R₁ + R₂) = U² / (R₁ + R₂). Substitute the values: P = 120² / (20 + 50) = 14400 / 70 = 205.71 W",205.71,W
CH217,Circuit AB consists of section AM (with R1 = 30 Ω in series with a capacitor C) and section MB (with R2 = 40 Ω in series with an inductor L). Given that LCω² = 1 and the voltage uAM is 90° out of phase with uMB. An RMS voltage U = 100 V is applied across AB. What is the total power consumed by circuit AB?,"Step 1: Identify the given values for the resistors and the applied RMS voltage.
Step 2: Identify the composition of the circuit sections. Section AM consists of R1 and C in series. Section MB consists of R2 and L in series. The total circuit AB is the series combination of sections AM and MB.
Step 3: Use the condition LCω² = 1. This implies ω² = 1/(LC).
Step 4: Relate the condition from Step 3 to the inductive reactance (Xl) and capacitive reactance (Xc). Total power consumed by the circuit: P = I² (R₁ + R₂) = U² / (R₁ + R₂). Substitute the values: P = 100² / (30 + 40) = 142.86 W",142.86,W
CH218,Circuit AB consists of segment AM (with a resistor R1 = 25 Ω in series with a capacitor C) and segment MB (with a resistor R2 = 60 Ω in series with an inductor L). Given that LCω² = 1 and uAM is 90° out of phase with uMB. An RMS voltage U = 110 V is applied across AB. What is the power consumed by the entire circuit AB?,"Step 1: Identify the impedance of each segment. Segment AM has impedance Z_AM = R1 - jX_C, and segment MB has impedance Z_MB = R2 + jX_L. The total circuit impedance is Z_AB = Z_AM + Z_MB.
Step 2: Interpret the condition LCω² = 1. Since X_L = ωL and X_C = 1/(ωC), this condition directly implies ω²LC = 1, which means ωL = 1/(ωC). Therefore, X_L = X_C.
Step 3: Interpret the condition that uAM is 90° out of phase with uMB. This means the phase angle between the voltage across AM and the voltage across MB is 90°. Since the current is common for both series segments, the phase difference is due to their individual impedance angles. If two complex numbers Z_1 and Z_2 have phases φ_1 and φ_2 such that |φ_1 - φ_2| = 90°, then tan(φ_1) × tan(φ_2) = -1. For our segments, φ_AM = arctan(-X_C/R1) and φ_MB = arctan(X_L/R2). So, (-X_C/R1) × (X_L/R2) = -1, which simplifies to X_C × X_L = R1 × R2.
Step 4: Combine the conditions from Step 2 and Step 3. From Step 2, X_L = X_C. Substitute this into the equation from Step 3: X_L × X_L = R1 × R2, or X_L² = R1 × R2. This confirms consistency between the given conditions. P = I² (R₁ + R₂) = U² / (R₁ + R₂). Substitute the values: P = 110² / (25 + 60) = 142.35 W",142.35,W
CH219,Circuit AB comprises two segments connected in series: AM and MB. Segment AM consists of resistor R1 = 40 Ω in series with capacitor C. Segment MB consists of resistor R2 = 80 Ω in series with inductor L. Given LCω² = 1 and that the voltage across AM (u_AM) is 90° out of phase with the voltage across MB (u_MB). An RMS voltage U = 90 V is applied across the terminals AB. Calculate the total power consumed by circuit AB.,"Step 1: Identify the components and configuration of the circuit. Segment AM has R1 and C in series. Segment MB has R2 and L in series. These two segments are connected in series.
Step 2: Utilize the condition LCω² = 1. This implies ω = 1/√(LC). For this angular frequency, the inductive reactance XL = ωL = L/√(LC) = √(L/C) and the capacitive reactance XC = 1/(ωC) = 1/(C × 1/√(LC)) = √(L/C). Therefore, XL = XC. Let X = XL = XC.
Step 3: Express the impedances of segments AM and MB. Z_AM = R1 - jXC = R1 - jX. Z_MB = R2 + jXL = R2 + jX.
Step 4: Use the phase relationship between u_AM and u_MB. The voltage u_AM across Z_AM and u_MB across Z_MB are 90° out of phase. Let I be the current phasor. The phase of V_AM is φ_AM = arctan(-X/R1) and the phase of V_MB is φ_MB = arctan(X/R2). P = I² (R₁ + R₂) = U² / (R₁ + R₂). Substitute the values: P = 90² / (40 + 80) = 67.5 W",67.5,W
CH220,"Circuit AB consists of segment AM, which has resistor R1 = 10 Ω in series with capacitor C, and segment MB, which has resistor R2 = 90 Ω in series with inductor L. Given that LCω² = 1 and uAM is 90° out of phase with uMB. An RMS voltage U = 100 V is applied across AB. What is the total power consumed by circuit AB?","Step 1: Identify the components and their impedances for segments AM and MB.
Step 2: From the condition LCω² = 1, deduce that the inductive reactance (X_L = ωL) is equal to the capacitive reactance (X_C = 1/(ωC)), so X_L = X_C.
Step 3: Use the condition that uAM is 90° out of phase with uMB, which implies that the product of the tangents of their phase angles is -1: (-X_C/R1) × (X_L/R2) = -1. This simplifies to X_C × X_L = R1 × R2.
Step 4: Substitute X_L = X_C into the equation from Step 3: X_L² = R1 × R2. P = I² (R₁ + R₂) = U² / (R₁ + R₂). Substitute the values: P = 100² / (10 + 90) = 100 W",100.0,W
CH221,"Circuit AB has R1 = 20 Ω and R2 = 30 Ω. It satisfies the condition LCω² = 1, and the voltage uAM is 90 degrees out of phase with uMB (uAM and uMB are in quadrature). An RMS voltage U = 80 V is applied across AB. What is the RMS current in the circuit?","Step 1: From the image, the circuit AB consists of R1, L, R2, and C connected in series in the order A-R1-M-L-N-R2-P-C-B.
Step 2: The voltage uAM is across the resistor R1, and the voltage uMB is across the series combination of the inductor L, resistor R2, and capacitor C.
Step 3: Given values are R1 = 20 Ω, R2 = 30 Ω, and the total RMS voltage U_AB = 80 V.
Step 4: The problem states two conditions: 1) LCω² = 1, and 2) uAM is 90 degrees out of phase with uMB. Therefore: I = U / (R₁ + R₂). Substitute the values: I = 80 / (20 + 30) = 1.6 A",1.6,A
CH222,"Circuit AB has R1 = 15 Ω, R2 = 45 Ω and satisfies the condition LCω² = 1 (uAM and uMB are in phase quadrature). An RMS voltage U = 90 V is applied across AB. What is the RMS current in the circuit?","Step 1: Identify the given values from the question: R1 = 15 Ω, R2 = 45 Ω, U = 90 V.
Step 2: The condition ""LCω² = 1"" indicates that the inductive reactance (XL = Lω) is equal to the capacitive reactance (XC = 1/(Cω)), so XL = XC.
Step 3: For a series RLC circuit, the condition XL = XC means the circuit is in resonance.
Step 4: In resonance, the total impedance (Z) of a series RLC circuit is purely resistive, so Z = R_total. Therefore: I = U / (R₁ + R₂). Substitute the values: I = 90 / (15 + 45) =1.5 A",1.5,A
CH223,"A circuit AB has R1 = 35 Ω, R2 = 70 Ω and satisfies LCω² = 1 (uAM is in quadrature with uMB). An RMS voltage U = 100 V is applied across AB. What is the RMS current in the circuit?","Step 1: Identify the given resistances: R1 = 35 Ω and R2 = 70 Ω.
Step 2: Identify the total RMS voltage applied across AB: U_RMS = 100 V.
Step 3: Note the given condition LCω² = 1, which implies that the inductive reactance (X_L = ωL) equals the capacitive reactance (X_C = 1/(ωC)).
Step 4: Note the given condition that uAM is in quadrature with uMB, meaning the phase difference between the voltages across segments AM and MB is 90 degrees. Therefore: I = U / (R₁ + R₂). Substitute the values: I = 100 / (35 + 70) = 0.95 A",0.95,A
CH224,"Circuit AB has R1 = 50 Ω, R2 = 25 Ω and satisfies LCω² = 1 (uAM is in quadrature with uMB). An RMS voltage U = 75 V is applied across AB. What is the RMS current in the circuit?","Step 1: Identify the given RMS voltage and resistance values.
Step 2: The condition LCω² = 1 implies that the inductive reactance (X_L = ωL) and capacitive reactance (X_C = 1/(ωC)) are equal, meaning X_L = X_C. Let this common reactance be X.
Step 3: The condition that uAM and uMB are 90 degrees out of phase (uAM ⊥ uMB) means the phase angle difference between the impedance Z_AM and Z_MB is 90 degrees.
Step 4: For a series AC circuit with resistors R1, R2 and reactive components L, C satisfying X_L = X_C = X and having sections A-M and M-B with voltages uAM and uMB 90 degrees out of phase, the impedances must be of the form Z_AM = R1 + jX and Z_MB = R2 - jX (or vice-versa). Therefore: I = U / (R₁ + R₂). Substitute the values: I = 75 / (50 + 25) = 1 A",1.0,A
CH225,"In circuit AB, R1 = 60 Ω, R2 = 40 Ω and the condition LCω² = 1 is satisfied (uAM is 90 degrees out of phase with uMB). An effective voltage U = 120 V is applied across AB. What is the effective current in the circuit?","Step 1: Identify the given values from the question: R1 = 60 Ω, R2 = 40 Ω, and the effective voltage U across AB is 120 V.
Step 2: Interpret the condition LCω² = 1. This condition in an RLC circuit signifies that the inductive reactance (Z_L = ωL) is equal to the capacitive reactance (Z_C = 1/(ωC)). Let this common reactance be X, so Z_L = Z_C = X.
Step 3: Analyze the condition that uAM is 90 degrees out of phase with uMB. In a series RLC circuit where Z_L = Z_C, this implies that the overall reactive components in the circuit cancel each other out, leading to a purely resistive total impedance. This also implies that X² = R1 × R2, a relationship consistent with the conditions but not directly needed for the total current calculation.
Step 4: Based on the cancellation of reactive components (Z_L = Z_C), the total impedance of the series circuit (Z_AB) is purely resistive and is equal to the sum of the resistances. Therefore: I = U / (R₁ + R₂). Substitute the values: I = 120 / (60 + 40) = 1.2 A",1.2,A
CH226,"Circuit AB consists of a resistor R1 = 20 Ω and a section MB. Section MB contains a resistor R2 and an inductor L, satisfying the condition LCω² = 1. The voltage across AM (uAM) is 90 degrees out of phase with the voltage across MB (uMB). When an RMS voltage U = 100 V is applied to AB, the total power consumed is 142.86 W. What is the value of R2?","Step 1: Analyze phase and resonance conditions
From LCω² = 1 we have XL = XC; since u_AM ⊥ u_MB and tan φ_AM × tan φ_MB = -1, substituting XL = XC gives XL² = XC² = R₁ × R₂
Step 2: Identify total circuit impedance
Because XL = XC the circuit reaches total resonance, the reactive parts cancel, and the total impedance is purely resistive: Z_AB = R₁ + R₂
Step 3: Set up the power equation
Using P = U² / (R₁ + R₂) and substituting P = 142.86 W, U = 100 V, R₁ = 20 Ω we get 142.86 = 100² / (20 + R₂)
Step 4: Calculate the final result
Solve for R₂: 20 + R₂ = 10000 / 142.86 ≈ 70 → R₂ = 70 - 20 = 50 Ω",50.0,Ω
CH227,"A series circuit AB consists of two segments: AM and MB. Segment AM contains a resistor R1 = 35 Ω and a capacitor C. Segment MB contains a resistor R2 and an inductor L. The circuit components satisfy the condition LCω² = 1 (where ω is the angular frequency). The voltage across segment AM (uAM) is 90 degrees out of phase with the voltage across segment MB (uMB). When an RMS voltage U = 90 V is applied across AB, the total power consumed by the circuit is 117.65 W. What is the value of R2?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we have Z_L = Z_C; since u_AM ⊥ u_MB and tan φ_AM × tan φ_MB = -1, substituting Z_L = Z_C gives the relationship: Z_L² = Z_C² = R₁ × R₂
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit reaches full resonance, the reactive components cancel each other out, and the total impedance of AB is purely resistive: Z_AB = R₁ + R₂
Step 3: Set up the power equation
Using the formula P = U² / (R₁ + R₂) and substituting the values P = 117.65 W, U = 90 V, R₁ = 35 Ω we get: 117.65 = 90² / (35 + R₂)
Step 4: Calculate the final result
Solve the equation for R₂: 35 + R₂ = 8100 / 117.65 ≈ 68.85 → R₂ = 68.85 - 35 = 34 Ω",34.0,Ω
CH228,"The circuit AB consists of R1 = 50 Ω and a segment MB (containing R2 and an inductor L), satisfying the condition LCω² = 1. The voltage uAM and uMB are in quadrature (90 degrees out of phase). When an RMS voltage U = 100 V is applied across AB, the total power consumed is 100.0 W. Find the value of R2.","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we have Z_L = Z_C; since u_AM ⊥ u_MB (90° phase difference), we obtain the relationship: Z_L × Z_C = R₁ × R₂ → Z_L² = Z_C² = R₁ × R₂
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit reaches full resonance, the reactive components cancel completely, and the total impedance of AB is purely resistive: Z_AB = R₁ + R₂
Step 3: Set up the power equation
Using the formula P = U² / (R₁ + R₂) and substituting the values P = 100.0 W, U = 100 V, R₁ = 50 Ω we get: 100.0 = 100² / (50 + R₂)
Step 4: Calculate the final result
Solve the equation for R₂: 50 + R₂ = 10000 / 100 = 100 → R₂ = 100 - 50 = 50 Ω",50.0,Ω
CH229,"An AC circuit AB consists of a resistor R1 = 60 Ω and a segment MB (containing a resistor R2 and an inductor L). The circuit satisfies the condition LCω² = 1, and the voltage across AM (uAM) is in quadrature (90 degrees out of phase) with the voltage across MB (uMB). An RMS voltage U = 80 V is applied across AB, and the total power consumed is 72.73 W. What is the value of R2?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance. The reactive components completely cancel each other, so the total impedance of AB is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the power formula at resonance P = U² / (R₁ + R₂) and substituting the given values P = 72.73 W, U = 80 V, R₁ = 60 Ω we get 72.73 = 80² / (60 + R₂).
Step 4: Calculate the final result
Solve the equation for R₂: 60 + R₂ = 6400 / 72.73 ≈ 88 and therefore R₂ = 88 − 60 = 28 Ω.",28.0,Ω
CH230,"Circuit AB consists of a resistor R1 = 25 Ω connected in series with a segment MB. Segment MB contains a resistor R2 and an inductor L. The circuit satisfies the condition LCω² = 1, and the voltage across segment AM (uAM) is 90 degrees out of phase with the voltage across segment MB (uMB). When an RMS voltage U = 100 V is applied across AB, the total power consumed by the circuit is 125.0 W. What is the value of R2?","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship between the components through the tangent of the phase angles: Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance. The reactive components completely cancel, so the total impedance of the entire AB circuit at this point is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the power formula under resonance conditions P = U² / (R₁ + R₂) and substituting the given values P = 125.0 W, U = 100 V, and R₁ = 25 Ω we get 125.0 = 100² / (25 + R₂).
Step 4: Calculate the final result
Solve the equation for R₂: 25 + R₂ = 10000 / 125 = 80 and therefore R₂ = 80 − 25 = 55 Ω.",55.0,Ω
CH231,"The circuit AB consists of segment MB, which contains a resistor R2 = 50 Ω in series with an inductor L.
Given the condition LCω² = 1, and the voltage across AM (uAM) is in quadrature (90 degrees out of phase) with the voltage across MB (uMB).
When a voltage U = 100 V is applied across terminals AB, the total power dissipated is 100.0 W.
Determine R1.","Step 1: Analyze resonance and phase conditions
From LCω² = 1 we obtain Z_L = Z_C. Since u_AM is perpendicular to u_MB (90° phase difference), we have the relationship between the components Z_L × Z_C = R₁ × R₂ and therefore Z_L² = Z_C² = R₁ × R₂.
Step 2: Determine total circuit impedance
Because Z_L = Z_C the circuit experiences full electrical resonance (Z_LC = 0). The reactive components completely cancel each other, so the total impedance of the entire AB circuit at this point is purely resistive and equals Z_AB = R₁ + R₂.
Step 3: Set up the power equation
Using the power formula under resonance conditions P = U² / (R₁ + R₂) and substituting the given values P = 100.0 W, U = 100 V, and R₂ = 50 Ω we get 100.0 = 100² / (R₁ + 50).
Step 4: Calculate the final result
Solve the equation for R₁: R₁ + 50 = 10000 / 100 = 100 and therefore R₁ = 100 − 50 = 50 Ω.",50.0,Ω
